Time,Total_I,Total_U,MPPT_Group,MPPT_Uin,MPPT_Iout,MPPT_Iin,BATTERY_Group,Battery_U,Battery_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Pi-B
2023/3/2 00:14,972,16290,1,14000,610,1360,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,955,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,978,16290,0,14400,780,1430,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,975,16295,1,14000,600,1350,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,955,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,955,16290,0,14400,770,1440,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,1180,16290,1,13600,640,1440,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,958,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,975,16290,0,14400,770,1410,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,964,16295,1,14000,600,1370,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,961,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,950,16290,0,14400,760,1400,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,961,16290,1,14000,620,1370,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,961,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,964,16295,0,14400,770,1430,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,947,16290,1,14000,590,1350,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,1166,16290,2,0,0,0,3,0,0,3300,1340,0,0,0,0,0
2023/3/2 00:14,967,16290,0,14400,770,1410,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,978,16290,1,14000,610,1370,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,964,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,961,16290,0,14400,770,1430,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,964,16290,1,14000,610,1370,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,967,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,953,16290,0,14400,760,1410,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,955,16290,1,14000,600,1370,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,939,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,964,16290,0,14400,770,1420,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,955,16290,1,13800,600,1390,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,961,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:14,958,16295,0,14400,750,1400,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:14,967,16290,1,14000,610,1340,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,953,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,1178,16290,0,14200,860,1670,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,972,16290,1,14000,600,1350,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,978,16290,0,14400,760,1390,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,981,16290,1,14000,580,1340,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,984,16290,0,14400,770,1420,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,972,16290,1,14000,600,1350,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,955,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,958,16290,0,14400,750,1380,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16295,1,14000,600,1360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,958,16290,0,14400,740,1390,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16290,1,14000,580,1360,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,969,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,0,14400,750,1400,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,953,16290,1,14000,570,1350,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,0,14400,750,1390,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,969,16290,1,14000,600,1360,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16290,0,14400,740,1370,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,944,16290,1,14000,590,1340,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,955,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,969,16290,0,14400,720,1370,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,947,16290,1,14000,600,1350,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,969,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,992,16290,0,14400,730,1360,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,969,16290,1,14000,600,1360,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,953,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,978,16290,0,14400,750,1390,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16290,1,14000,600,1350,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,972,16290,0,14400,750,1390,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16290,1,14000,600,1360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,955,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,1183,16290,0,14200,890,1630,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16290,1,14000,590,1330,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,958,16290,0,14400,750,1400,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16290,1,14000,590,1350,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,955,16290,0,14400,740,1400,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,950,16295,1,14000,590,1320,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,958,16295,0,14200,910,1380,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,981,16290,1,14000,590,1320,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,969,16290,0,14400,740,1370,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,961,16290,1,14000,600,1360,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,978,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,978,16290,0,14400,740,1380,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16290,1,14000,600,1340,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,975,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,955,16290,0,14400,730,1370,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,972,16290,1,14000,590,1340,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,984,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:15,964,16290,0,14400,760,1410,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:15,978,16295,1,14000,580,1340,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,1391,16290,0,14000,1020,1880,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,1,14000,570,1330,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16290,0,14400,740,1390,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,1,14000,590,1330,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,978,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,972,16290,0,14400,740,1380,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,1,14000,580,1320,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,984,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,0,14400,740,1400,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,981,16290,1,14000,590,1340,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,0,14400,720,1380,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,1,14000,590,1320,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16290,0,14200,740,1680,2,16200,-120,3300,1340,0,0,0,0,0
2023/3/2 00:16,961,16290,1,14000,580,1340,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,953,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,0,14400,730,1360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,953,16276,1,15400,0,130,2,16200,-130,3300,140,0,0,0,0,0
2023/3/2 00:16,984,16281,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,0,14400,810,1500,0,16200,-130,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16295,1,14000,560,1310,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,1172,16290,0,14200,860,1870,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,953,16290,1,14000,580,1310,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16290,0,14400,730,1390,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,1,14000,590,1350,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,972,16290,0,14200,740,1420,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,1,14000,590,1310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,978,16253,0,15000,50,50,0,16000,-130,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16290,1,13800,840,2010,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16290,0,14200,710,1350,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,969,16290,1,14000,590,1350,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,0,14400,710,1350,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16295,1,14000,580,1340,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,964,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,0,14400,730,1340,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,986,16290,1,14000,580,1330,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,972,16290,0,14400,690,1320,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,1,14000,580,1330,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,958,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,978,16290,0,14400,710,1350,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,953,16290,1,14000,570,1320,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,1374,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,0,14200,730,1360,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,947,16290,1,14000,580,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,955,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,972,16295,0,14200,690,1360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,961,16290,1,14000,580,1330,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,981,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:16,967,16290,0,14400,710,1330,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:16,975,16290,1,14000,580,1360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,953,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,981,16290,0,14200,710,1330,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,961,16290,1,14000,580,1310,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,958,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,981,16290,0,14200,720,1360,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,972,16290,1,14000,580,1320,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,961,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,958,16290,0,14200,720,1360,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16290,1,14000,570,1300,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,981,16295,0,14200,720,1340,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,961,16290,1,14000,580,1330,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,958,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,947,16290,0,14200,710,1350,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,969,16290,1,13800,600,1310,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,955,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,947,16295,0,14200,700,1330,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16290,1,14000,580,1340,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,950,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,953,16290,0,14200,700,1350,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,972,16295,1,14000,580,1320,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,978,16290,0,14200,700,1300,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,939,16295,1,14000,580,1330,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16290,0,14200,660,1290,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16290,1,14000,570,1320,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,958,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,989,16295,0,14200,700,1330,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,953,16295,1,14000,580,1320,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,958,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,1388,16290,0,14200,940,1750,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,961,16290,1,14000,570,1310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,947,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,972,16290,0,14200,700,1330,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,967,16290,1,14000,590,1350,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,961,16290,0,14200,700,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,947,16290,1,14000,590,1320,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,958,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16290,0,14200,690,1280,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,969,16290,1,14000,570,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16295,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16295,0,14200,680,1280,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,969,16290,1,14000,580,1330,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,1380,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,1186,16290,0,14200,870,1590,0,16200,-120,3300,120,0,0,0,0,0
2023/3/2 00:17,981,16290,1,13800,580,1250,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16295,0,14200,700,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,998,16290,1,14000,580,1340,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,981,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16290,0,14200,690,1310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,961,16290,1,13800,580,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,964,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,967,16290,0,14200,690,1300,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,955,16290,1,14000,580,1300,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,981,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:17,975,16290,0,14200,690,1290,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:17,972,16290,1,14000,580,1320,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,969,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,1386,16290,0,14000,950,1800,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,964,16290,1,14000,580,1330,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,950,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16290,0,14200,660,1270,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,964,16290,1,14000,560,1280,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,950,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,978,16290,0,14200,660,1300,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,961,16290,1,14000,570,1320,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,958,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,969,16290,0,14200,690,1320,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16290,1,13800,580,1290,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,953,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,958,16290,0,14200,680,1290,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,964,16290,1,14000,570,1310,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,964,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,972,16290,0,14200,690,1310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16295,1,14000,570,1320,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16290,0,14200,670,1280,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16295,1,14000,560,1310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,1377,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16295,0,14200,680,1310,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16290,1,14000,570,1310,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,958,16295,0,14200,680,1300,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,969,16290,1,14000,560,1280,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,975,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,969,16295,0,14200,690,1310,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,1380,16290,1,13600,620,1420,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,969,16290,2,0,0,0,0,16200,-130,3300,140,0,0,0,0,0
2023/3/2 00:18,972,16295,0,14200,690,1300,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16290,1,14000,560,1300,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16295,0,14200,680,1290,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,950,16295,1,14000,550,1300,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,953,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,1380,16290,0,14000,940,1740,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16290,1,14000,560,1290,0,16200,-130,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,955,16290,0,14200,680,1290,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,975,16290,1,14000,570,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,961,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,961,16290,0,14200,670,1260,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,950,16290,1,14000,550,1270,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,986,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,975,16290,0,14200,660,1230,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,969,16290,1,14000,570,1300,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,950,16295,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,1372,16290,0,14000,930,1730,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,947,16290,1,14000,560,1300,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,975,16295,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,961,16290,0,14200,680,1270,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,958,16290,1,14000,560,1290,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,972,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,958,16290,0,14200,670,1260,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,964,16295,1,14000,560,1280,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:18,967,16295,0,14200,670,1270,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:18,947,16290,1,14000,550,1270,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,969,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,981,16290,0,14200,670,1280,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,969,16295,1,14000,560,1300,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,1377,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,950,16290,0,14200,660,1260,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,969,16290,1,14000,560,1310,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,961,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,986,16290,0,14200,670,1290,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,969,16290,1,14000,560,1280,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,972,16290,2,0,0,0,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,964,16295,0,14200,680,1260,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,978,16295,1,14000,530,1280,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,947,16290,2,0,0,0,2,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,958,16295,0,14200,670,1270,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,958,16290,1,14000,560,1280,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,1605,16290,2,0,0,0,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,964,16290,0,14000,660,1520,2,16200,-120,3300,1340,0,0,0,0,0
2023/3/2 00:19,969,16290,1,14000,560,1300,3,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,964,16290,2,0,0,0,0,16200,-120,3300,140,0,0,0,0,0
2023/3/2 00:19,972,16290,0,14200,650,1240,1,0,0,3300,140,0,0,0,0,0
2023/3/2 00:19,953,16290,1,14000,560,1310,2,16200,-120,3300,140,0,0,0,0,0
