Time,I_Atlas200DK-B,I_Pi-A
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:31,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:32,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:33,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:34,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:35,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:36,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:37,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:38,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:39,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:40,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:41,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:42,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:43,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:44,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:45,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:46,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:47,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:48,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:49,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:50,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:51,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:52,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:53,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:54,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:55,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:56,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:57,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:58,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 00:59,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:00,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:01,0,0
2023/3/2 01:02,0,0
